138,1227
139,1230
140,1234
141,1240
142,1248
143,1259
144,1274
145,1297
146,1313
147,1334
148,1351
149,1356
150,1350
151,1351
152,1358
153,1370
154,1374
155,1374
156,1376
157,1378
158,1379
159,1377
160,1373
161,1366
162,1356
163,1345
164,1329
165,1310
166,1291
167,1282
168,1272
169,1267
170,1261
171,1255
172,1247
173,1239
174,1232
175,1225
176,1222
177,1220
178,1221
179,1223
180,1227
181,1232
182,1240
183,1250
184,1264
185,1287
186,1306
187,1327
188,1350
189,1356
190,1354
191,1351
192,1356
193,1366
194,1376
195,1386
196,1393
197,1398
198,1398
199,1397
200,1391
201,1384
202,1374
203,1356
204,1342
205,1317
206,1299
207,1282
208,1269
209,1259
210,1255
211,1255
212,1243
213,1236
214,1236
215,1221
216,1216
217,1212
218,1211
219,1211
220,1213
221,1216
222,1222
223,1230
224,1240
225,1253
226,1271
227,1293
228,1317
229,1339
230,1351
231,1350
232,1344
233,1347
234,1355
235,1365
236,1374
237,1390
238,1401
239,1414
240,1425
241,1434
242,1442
243,1446
244,1448
245,1448
246,1447
247,1446
248,1444
249,1443
250,1442
251,1440
252,1439
253,1429
254,1408
255,1381
256,1350
257,1318
258,1288
259,1265
260,1248
261,1238
262,1234
263,1235
264,1238
265,1242
266,1247
267,1254
268,1262
269,1271
270,1282
271,1295
272,1306
273,1318
274,1329
275,1328
276,1314
277,1301
278,1293
279,1289
280,1294
281,1304
282,1315
283,1324
284,1330
285,1330
286,1329
287,1327
288,1324
289,1320
290,1315
291,1314
292,1311
293,1305
294,1297
295,1289
296,1278
297,1270
298,1267
299,1264
300,1262
301,1259
302,1257
303,1258
304,1260
305,1264
306,1268
307,1275
308,1281
309,1291
310,1300
311,1310
312,1321
313,1333
314,1331
315,1318
316,1300
317,1288
318,1281
319,1278
320,1289
321,1301
322,1311
323,1322
324,1331
325,1328
326,1322
327,1323
328,1328
329,1331
330,1332
331,1330
332,1324
333,1315
334,1309
335,1303
336,1295
337,1284
338,1274
339,1267
340,1262
341,1256
342,1249
343,1242
344,1235
345,1230
346,1228
347,1227
348,1227
349,1230
350,1234
351,1240
352,1248
353,1259
354,1274
355,1294
356,1315
357,1335
358,1350
359,1349
360,1339
361,1323
362,1305
363,1291
364,1282
365,1277
366,1284
367,1300
368,1313
369,1327
370,1335
371,1330
372,1316
373,1299
374,1288
375,1280
376,1275
377,1284
378,1297
379,1308
380,1317
381,1326
382,1333
383,1331
384,1328
385,1326
386,1322
387,1315
388,1314
389,1312
390,1306
391,1299
392,1290
393,1279
394,1270
395,1265
396,1261
397,1257
398,1254
399,1251
400,1249
401,1249
402,1251
403,1254
404,1258
405,1265
406,1273
407,1283
408,1295
409,1307
410,1320
411,1332
412,1330
413,1317
414,1307
415,1307
416,1287
417,1290
418,1300
419,1310
420,1321
421,1331
422,1331
423,1319
424,1306
425,1298
426,1293
427,1298
428,1309
429,1319
430,1328
431,1332
432,1330
433,1326
434,1321
435,1315
436,1311
437,1309
438,1305
439,1298
440,1289
441,1279
442,1271
443,1267
444,1263
445,1258
446,1254
447,1251
448,1250
449,1250
450,1251
451,1255
452,1260
453,1267
454,1276
455,1287
456,1299
457,1312
458,1326
459,1337
460,1333
461,1320
462,1302
463,1289
464,1282
465,1278
466,1288
467,1301
468,1313
469,1325
470,1331
471,1323
472,1308
473,1297
474,1290
475,1285
476,1291
477,1299
478,1299
479,1299
480,1328
481,1331
482,1319
483,1302
484,1290
485,1281
486,1272
487,1270
488,1275
489,1283
490,1290
491,1294
492,1297
493,1299
494,1301
495,1302
496,1304
497,1306
498,1308
499,1310
500,1312
501,1314
502,1316
503,1318
504,1320
505,1319
506,1313
507,1311
508,1311
509,1311
510,1310
511,1308
512,1306
513,1304
514,1301
515,1298
516,1295
517,1293
518,1289
519,1286
520,1283
521,1280
522,1278
523,1279
524,1282
525,1283
526,1283
527,1282
528,1283
529,1283
530,1285
531,1287
532,1289
533,1292
534,1295
535,1299
536,1303
537,1306
538,1310
539,1314
540,1317
541,1321
542,1320
543,1312
544,1309
545,1310
546,1310
547,1310
548,1308
549,1307
550,1304
551,1300
552,1297
553,1293
554,1289
555,1285
556,1281
557,1277
558,1276
559,1277
560,1281
561,1282
562,1282
563,1282
564,1283
565,1284
566,1286
567,1289
568,1291
569,1295
570,1299
571,1305
572,1308
573,1315
574,1319
575,1325
576,1323
577,1315
578,1315
579,1317
580,1320
581,1319
582,1313
583,1311
584,1308
585,1306
586,1304
587,1302
588,1302
589,1302
590,1302
591,1304
592,1306
593,1310
594,1316
595,1324
596,1330
597,1328
598,1323
599,1322
600,1323
601,1322
602,1322
603,1320
604,1317
605,1319
606,1320
607,1316
608,1308
609,1303
610,1300
611,1296
612,1291
613,1287
614,1282
615,1277
616,1275
617,1275
618,1277
619,1280
620,1284
621,1287
622,1288
623,1290
624,1294
625,1297
626,1302
627,1308
628,1315
629,1323
630,1329
631,1329
632,1325
633,1321
634,1318
635,1320
636,1321
637,1315
638,1309
639,1306
640,1303
641,1297
642,1291
643,1284
644,1276
645,1270
646,1267
647,1266
648,1265
649,1266
650,1269
651,1273
652,1279
653,1286
654,1291
655,1297
656,1303
657,1312
658,1321
659,1329
660,1323
661,1308
662,1296
663,1288
664,1286
665,1292
666,1302
667,1312
668,1321
669,1332
670,1335
671,1325
672,1309
673,1295
674,1287
675,1281
676,1279
677,1288
678,1297
679,1304
680,1310
681,1315
682,1320
683,1323
684,1317
685,1312
686,1312
687,1312
688,1311
689,1310
690,1307
691,1304
692,1300
693,1296
694,1292
695,1288
696,1283
697,1279
698,1276
699,1276
700,1278
701,1282
702,1287
703,1289
704,1290
705,1291
706,1294
707,1298
708,1303
709,1308
710,1315
711,1322
712,1328
713,1327
714,1322
715,1317
716,1317
717,1321
718,1322
719,1313
720,1304
721,1299
722,1295
723,1290
724,1284
725,1278
726,1273
727,1271
728,1270
729,1270
730,1271
731,1275
732,1279
733,1285
734,1289
735,1292
736,1296
737,1302
738,1309
739,1318
740,1328
741,1330
742,1329
743,1328
744,1327
745,1326
746,1323
747,1318
748,1315
749,1314
750,1312
751,1307
752,1301
753,1293
754,1285
755,1277
756,1269
757,1265
758,1263
759,1261
760,1261
761,1262
762,1265
763,1269
764,1275
765,1276
766,1276
767,1293
768,1293
769,1293
770,1257
771,1225
772,1187
773,1158
774,1141
775,1131
776,1128
777,1131
778,1142
779,1157
780,1177
781,1199
782,1220
783,1236
784,1234
785,1212
786,1188
787,1175
788,1167
789,1166
790,1173
791,1182
792,1195
793,1206
794,1215
795,1225
796,1224
797,1204
798,1196
799,1189
800,1184
801,1182
802,1183
803,1186
804,1189
805,1191
806,1192
807,1193
808,1193
809,1193
810,1193
811,1192
812,1190
813,1189
814,1188
815,1186
816,1185
817,1183
818,1181
819,1180
820,1181
821,1183
822,1183
823,1182
824,1182
825,1182
826,1182
827,1182
828,1182
829,1183
830,1184
831,1185
832,1186
833,1187
834,1188
835,1190
836,1192
837,1193
838,1194
839,1194
840,1197
841,1198
842,1200
843,1201
844,1202
845,1203
846,1204
847,1205
848,1205
849,1206
850,1207
851,1208
852,1208
853,1210
854,1210
855,1210
856,1211
857,1211
858,1211
859,1197
860,1195
861,1195
862,1135
863,1093
864,1069
865,1054
866,1046
867,1042
868,1043
869,1045
870,1047
871,1050
872,1054
873,1056
874,1063
875,1067
876,1074
877,1076
878,1076
879,1059
880,1057
881,1056
882,1055
883,1054
884,1053
885,1050
886,1047
887,1044
888,1039
889,1033
890,1025
891,1018
892,1018
893,1018
894,987
895,974
896,959
897,944
898,930
899,909
900,891
901,875
902,855
903,835
904,831
905,831
906,816
907,814
908,810
909,806
910,803
911,802
912,805
913,810
914,815
915,820
916,826
917,833
918,842
919,854
920,870
921,889
922,911
923,934
924,960
925,987
926,1017
927,1048
928,1080
929,1114
930,1150
931,1186
932,1224
933,1262
934,1302
935,1341
936,1381
937,1420
938,1459
939,1496
940,1527
941,1550
942,1566
943,1577
944,1584
945,1586
946,1596
947,1599
948,1601
949,1610
950,1614
951,1618
952,1626
953,1629
954,1620
955,1607
956,1597
957,1590
958,1582
959,1571
960,1563
